DocumentName	Sentences	Label
arxiv_annotate5_240_1.txt	fig is an example where data points are grouped into four clusters	OWNX
arxiv_annotate5_240_1.txt	SYMBOL and SYMBOL are locally optimal and   is globally optimal	OWNX
arxiv_annotate5_240_1.txt	suppose SYMBOL is equal to two and SYMBOL and SYMBOL in fig correspond to SYMBOL and SYMBOL in fig	OWNX
arxiv_annotate5_240_1.txt	although   and   are local optima  the interaction   in fig allows   and   to search for a better clustering assignment between   and	OWNX
arxiv_annotate5_240_1.txt	quantum effect   defines the distance metric of clustering assignments	OWNX
arxiv_annotate5_240_1.txt	in this case  the proposed   locates   between   and	OWNX
arxiv_annotate5_240_1.txt	thus  the interaction   gives good chance to go to   because   makes   and   closer  see fig  	OWNX
arxiv_annotate5_240_1.txt	the proposed algorithm actually finds   from   and	OWNX
arxiv_annotate5_240_1.txt	fig is just an example	OWNX
arxiv_annotate5_240_1.txt	however  a similar situation often occurs in clustering	MISC
arxiv_annotate5_240_1.txt	clustering algorithms in most cases give   almost   globally optimal solutions like   and    where the majority of data points are well clustered  but some of them are not	MISC
arxiv_annotate5_240_1.txt	thus  a better clustering assignment can be constructed by picking up well clustered data points from many sub optimal clustering assignments	MISC
arxiv_annotate5_240_1.txt	note an assignment constructed in such a way is located between the sub optimal ones by the proposed quantum effect   so that qa st can find a better assignment between sub optimal ones	MISC
arxiv_annotate5_240_2.txt	This paper studies quantum annealing (QA) for clustering, which can be seen as an extension of simulated annealing (SA)	AIMX
arxiv_annotate5_240_2.txt	We derive a QA algorithm for clustering and propose an annealing schedule, which is crucial in practice	AIMX
arxiv_annotate5_240_2.txt	Experiments show the proposed QA algorithm finds better clustering assignments than SA	OWNX
arxiv_annotate5_240_2.txt	Furthermore, QA is as easy as SA to implement	OWNX
arxiv_annotate5_240_2.txt	Clustering is one of the most popular methods in data mining	MISC
arxiv_annotate5_240_2.txt	Typically, clustering problems are formulated as optimization problems, which are solved by algorithms, for example the EM algorithm or convex relaxation	MISC
arxiv_annotate5_240_2.txt	However, clustering is typically NP-hard	MISC
arxiv_annotate5_240_2.txt	The simulated annealing (SA)  CITATION  is a promising candidate	MISC
arxiv_annotate5_240_2.txt	CITATION  proved SA was able to find the global optimum with a slow cooling schedule of temperature  SYMBOL	MISC
arxiv_annotate5_240_2.txt	Although their schedule is in practice too slow for clustering of a large amount of data, it is well known that SA still finds a reasonably good solution even with a faster schedule than what CITATION proposed	MISC
arxiv_annotate5_240_2.txt	In statistical mechanics, quantum annealing (QA) has been proposed as a novel alternative to SA  CITATION	MISC
arxiv_annotate5_240_2.txt	QA adds another dimension,  SYMBOL , to SA for annealing, see Fig	MISC
arxiv_annotate5_240_2.txt	Thus, it can be seen as an extension of SA	MISC
arxiv_annotate5_240_2.txt	QA has succeeded in specific problems, e g the Ising model in statistical mechanics, and it is still unclear that QA works better than SA in general	MISC
arxiv_annotate5_240_2.txt	We do not actually think QA intuitively helps clustering, but we apply QA to clustering just as procedure to derive an algorithm	OWNX
arxiv_annotate5_240_2.txt	A derived QA algorithm depends on the definition of quantum effect  SYMBOL	MISC
arxiv_annotate5_240_2.txt	We propose quantum effect  SYMBOL , which leads to a search strategy fit to clustering	AIMX
arxiv_annotate5_240_2.txt	Our contribution is, 1) to propose a QA-based optimization algorithm for clustering, in particular quantum effect  SYMBOL  for clustering  and a good annealing schedule, which is crucial for applications, 2) and to experimentally show the proposed algorithm optimizes clustering assignments better than SA	AIMX
arxiv_annotate5_240_2.txt	We also show the proposed algorithm is as easy as SA to implement	OWNX
arxiv_annotate5_240_2.txt	The algorithm we propose is a Markov chain Monte Carlo (MCMC) sampler, which we call QA-ST sampler	OWNX
arxiv_annotate5_240_2.txt	As we explain later, a naive QA sampler is intractable even with MCMC	OWNX
arxiv_annotate5_240_2.txt	Thus, we approximate QA by the Suzuki-Trotter (ST) expansion  CITATION  to derive a tractable sampler, which is the QA-ST sampler	AIMX
arxiv_annotate5_240_2.txt	QA-ST looks like parallel  SYMBOL  SAs with interaction  SYMBOL  (see Fig )	BASE
arxiv_annotate5_240_2.txt	At the beginning of the annealing process, QA-ST is almost the same as  SYMBOL  SAs	BASE
arxiv_annotate5_240_2.txt	Hence, QA-ST finds  SYMBOL  (local) optima independently	OWNX
arxiv_annotate5_240_2.txt	As the annealing process continues, interaction  SYMBOL  in Fig becomes stronger to move  SYMBOL  states closer	OWNX
arxiv_annotate5_240_2.txt	QA-ST at the end picks up the state with the lowest energy in  SYMBOL  states as the final solution	OWNX
arxiv_annotate5_240_2.txt	QA-ST with the proposed quantum effect  SYMBOL  works well for clustering	OWNX
arxiv_annotate5_240_2.txt	Fig is an example where data points are grouped into four clusters	OWNX
arxiv_annotate5_240_2.txt	SYMBOL and  SYMBOL are locally optimal and  SYMBOL  is globally optimal	OWNX
arxiv_annotate5_240_2.txt	Suppose  SYMBOL  is equal to two and  SYMBOL  and  SYMBOL  in Fig correspond to  SYMBOL  and  SYMBOL  in Fig	OWNX
arxiv_annotate5_240_2.txt	Although  SYMBOL  and  SYMBOL  are local optima, the interaction  SYMBOL  in Fig allows  SYMBOL  and  SYMBOL  to search for a better clustering assignment between  SYMBOL  and  SYMBOL	OWNX
arxiv_annotate5_240_2.txt	Quantum effect  SYMBOL  defines the distance metric of clustering assignments	OWNX
arxiv_annotate5_240_2.txt	In this case, the proposed  SYMBOL  locates  SYMBOL  between  SYMBOL  and  SYMBOL	OWNX
arxiv_annotate5_240_2.txt	Thus, the interaction  SYMBOL  gives good chance to go to  SYMBOL  because  SYMBOL  makes  SYMBOL  and  SYMBOL  closer (see Fig )	OWNX
arxiv_annotate5_240_2.txt	The proposed algorithm actually finds  SYMBOL  from  SYMBOL  and  SYMBOL	OWNX
arxiv_annotate5_240_2.txt	Fig is just an example	OWNX
arxiv_annotate5_240_2.txt	However, a similar situation often occurs in clustering	MISC
arxiv_annotate5_240_2.txt	Clustering algorithms in most cases give ``almost'' globally optimal solutions like  SYMBOL  and  SYMBOL , where the majority of data points are well-clustered, but some of them are not	CONT
arxiv_annotate5_240_2.txt	Thus, a better clustering assignment can be constructed by picking up well-clustered data points from many sub-optimal clustering assignments	CONT
arxiv_annotate5_240_2.txt	Note an assignment constructed in such a way is located between the sub-optimal ones by the proposed quantum effect  SYMBOL  so that QA-ST can find a better assignment between sub-optimal ones	CONT
arxiv_annotate5_240_3.txt	This paper studies quantum annealing (QA) for clustering, which can be seen as an extension of simulated annealing (SA)	OWNX
arxiv_annotate5_240_3.txt	We derive a QA algorithm for clustering and propose an annealing schedule, which is crucial in practice	AIMX
arxiv_annotate5_240_3.txt	Experiments show the proposed QA algorithm finds better clustering assignments than SA	OWNX
arxiv_annotate5_240_3.txt	Furthermore, QA is as easy as SA to implement	OWNX
arxiv_annotate5_240_3.txt	Clustering is one of the most popular methods in data mining	MISC
arxiv_annotate5_240_3.txt	Typically, clustering problems are formulated as optimization problems, which are solved by algorithms, for example the EM algorithm or convex relaxation	MISC
arxiv_annotate5_240_3.txt	However, clustering is typically NP-hard	MISC
arxiv_annotate5_240_3.txt	The simulated annealing (SA)  CITATION  is a promising candidate	MISC
arxiv_annotate5_240_3.txt	CITATION  proved SA was able to find the global optimum with a slow cooling schedule of temperature  SYMBOL	MISC
arxiv_annotate5_240_3.txt	Although their schedule is in practice too slow for clustering of a large amount of data, it is well known that SA still finds a reasonably good solution even with a faster schedule than what CITATION proposed	MISC
arxiv_annotate5_240_3.txt	In statistical mechanics, quantum annealing (QA) has been proposed as a novel alternative to SA  CITATION	MISC
arxiv_annotate5_240_3.txt	QA adds another dimension,  SYMBOL , to SA for annealing, see Fig	MISC
arxiv_annotate5_240_3.txt	Thus, it can be seen as an extension of SA	MISC
arxiv_annotate5_240_3.txt	QA has succeeded in specific problems, e g the Ising model in statistical mechanics, and it is still unclear that QA works better than SA in general	MISC
arxiv_annotate5_240_3.txt	We do not actually think QA intuitively helps clustering, but we apply QA to clustering just as procedure to derive an algorithm	OWNX
arxiv_annotate5_240_3.txt	A derived QA algorithm depends on the definition of quantum effect  SYMBOL	MISC
arxiv_annotate5_240_3.txt	We propose quantum effect  SYMBOL , which leads to a search strategy fit to clustering	AIMX
arxiv_annotate5_240_3.txt	Our contribution is, 1) to propose a QA-based optimization algorithm for clustering, in particular quantum effect  SYMBOL  for clustering  and a good annealing schedule, which is crucial for applications, 2) and to experimentally show the proposed algorithm optimizes clustering assignments better than SA	AIMX
arxiv_annotate5_240_3.txt	We also show the proposed algorithm is as easy as SA to implement	OWNX
arxiv_annotate5_240_3.txt	The algorithm we propose is a Markov chain Monte Carlo (MCMC) sampler, which we call QA-ST sampler	OWNX
arxiv_annotate5_240_3.txt	As we explain later, a naive QA sampler is intractable even with MCMC	MISC
arxiv_annotate5_240_3.txt	Thus, we approximate QA by the Suzuki-Trotter (ST) expansion  CITATION  to derive a tractable sampler, which is the QA-ST sampler	OWNX
arxiv_annotate5_240_3.txt	QA-ST looks like parallel  SYMBOL  SAs with interaction  SYMBOL  (see Fig )	OWNX
arxiv_annotate5_240_3.txt	At the beginning of the annealing process, QA-ST is almost the same as  SYMBOL  SAs	OWNX
arxiv_annotate5_240_3.txt	Hence, QA-ST finds  SYMBOL  (local) optima independently	OWNX
arxiv_annotate5_240_3.txt	As the annealing process continues, interaction  SYMBOL  in Fig becomes stronger to move  SYMBOL  states closer	OWNX
arxiv_annotate5_240_3.txt	QA-ST at the end picks up the state with the lowest energy in  SYMBOL  states as the final solution	OWNX
arxiv_annotate5_240_3.txt	QA-ST with the proposed quantum effect  SYMBOL  works well for clustering	OWNX
arxiv_annotate5_240_3.txt	Fig is an example where data points are grouped into four clusters	MISC
arxiv_annotate5_240_3.txt	SYMBOL and  SYMBOL are locally optimal and  SYMBOL  is globally optimal	MISC
arxiv_annotate5_240_3.txt	Suppose  SYMBOL  is equal to two and  SYMBOL  and  SYMBOL  in Fig correspond to  SYMBOL  and  SYMBOL  in Fig	MISC
arxiv_annotate5_240_3.txt	Although  SYMBOL  and  SYMBOL  are local optima, the interaction  SYMBOL  in Fig allows  SYMBOL  and  SYMBOL  to search for a better clustering assignment between  SYMBOL  and  SYMBOL	MISC
arxiv_annotate5_240_3.txt	Quantum effect  SYMBOL  defines the distance metric of clustering assignments	MISC
arxiv_annotate5_240_3.txt	In this case, the proposed  SYMBOL  locates  SYMBOL  between  SYMBOL  and  SYMBOL	MISC
arxiv_annotate5_240_3.txt	Thus, the interaction  SYMBOL  gives good chance to go to  SYMBOL  because  SYMBOL  makes  SYMBOL  and  SYMBOL  closer (see Fig )	MISC
arxiv_annotate5_240_3.txt	The proposed algorithm actually finds  SYMBOL  from  SYMBOL  and  SYMBOL	OWNX
arxiv_annotate5_240_3.txt	Fig is just an example	MISC
arxiv_annotate5_240_3.txt	However, a similar situation often occurs in clustering	MISC
arxiv_annotate5_240_3.txt	Clustering algorithms in most cases give ``almost'' globally optimal solutions like  SYMBOL  and  SYMBOL , where the majority of data points are well-clustered, but some of them are not	MISC
arxiv_annotate5_240_3.txt	Thus, a better clustering assignment can be constructed by picking up well-clustered data points from many sub-optimal clustering assignments	MISC
arxiv_annotate5_240_3.txt	Note an assignment constructed in such a way is located between the sub-optimal ones by the proposed quantum effect  SYMBOL  so that QA-ST can find a better assignment between sub-optimal ones	OWNX
arxiv_annotate6_52_1.txt	we introduce a new principle for model selection in regression and classification	AIMX
arxiv_annotate6_52_1.txt	many regression models are controlled by some smoothness or flexibility or complexity parameter    e g   the number of neighbors to be averaged over in k nearest neighbor  knn  regression or the polynomial degree in regression with polynomials	MISC
arxiv_annotate6_52_1.txt	let   be the  best  regressor of complexity   on data	OWNX
arxiv_annotate6_52_1.txt	a more flexible regressor can fit more data   well than a more rigid one	MISC
arxiv_annotate6_52_1.txt	if something  here small loss  is easy to achieve it s typically worth less	MISC
arxiv_annotate6_52_1.txt	we define the loss rank of   as the number of other  fictitious  data   that are fitted better by   than   is fitted by	OWNX
arxiv_annotate6_52_1.txt	we suggest selecting the model complexity   that has minimal loss rank  lorp 	OWNX
arxiv_annotate6_52_1.txt	unlike most penalized maximum likelihood variants  aic bic mdl   lorp only depends on the regression functions and the loss function	MISC
arxiv_annotate6_52_1.txt	it works without a stochastic noise model  and is directly applicable to any non parametric regressor  like knn	MISC
arxiv_annotate6_52_1.txt	in this paper we formalize  discuss  and motivate lorp  study it for specific regression problems  in particular linear ones  and compare it to other model selection schemes	AIMX
arxiv_annotate6_52_1.txt	consider a regression or classification problem in which we want to determine the functional relationship   from data    i e   we seek a function   such that   is close to the unknown   for all	OWNX
arxiv_annotate6_52_1.txt	one may define regressor   directly  e g    average the   values of the   nearest neighbors  knn  of   in     or select the   from a class of functions   that has smallest  training  error on	MISC
arxiv_annotate6_52_1.txt	if the class   is not too large  e g the polynomials of fixed reasonable degree    this often works well	MISC
arxiv_annotate6_52_1.txt	what remains is to select the right model complexity    like   or	MISC
arxiv_annotate6_52_1.txt	this selection cannot be based on the training error  since the more complex the model  large    small    the better the fit on    perfect for   and   	MISC
arxiv_annotate6_52_1.txt	this problem is called overfitting  for which various remedies have been suggested   we will not discuss empirical test set methods like cross validation  but only training set based methods	OWNX
arxiv_annotate6_52_1.txt	see e g    CITATION  for a comparison of cross validation with bayesian model selection	MISC
arxiv_annotate6_52_1.txt	training set based model selection methods allow using all data   for regression	MISC
arxiv_annotate6_52_1.txt	the most popular ones can be regarded as penalized versions of maximum likelihood  ml 	MISC
arxiv_annotate6_52_1.txt	in addition to the function class    one has to specify a sampling model    e g   that the   have independent gaussian distribution with mean	MISC
arxiv_annotate6_52_1.txt	ml chooses    penalized ml  pml  then chooses  penalty   where the penalty depends on the used approach  mdl  CITATION   bic  CITATION   aic  CITATION  	MISC
arxiv_annotate6_52_1.txt	in particular  modern mdl  CITATION  has sound exact foundations and works very well in practice	MISC
arxiv_annotate6_52_1.txt	all pml variants rely on a proper sampling model  which may be difficult to establish   ignore  or at least do not tell how to incorporate  a potentially given loss function  and are typically limited to  semi parametric models	CONT
arxiv_annotate6_52_1.txt	the main goal of the paper is to establish a criterion for selecting the   best   model complexity   % based on regressors   given as a black box without insight into the origin or inner structure of    % that does not depend on things often not given  like a stochastic noise model   % and that exploits what is given  like the loss function 	AIMX
arxiv_annotate6_52_1.txt	the key observation we exploit is that large classes   or more flexible regressors   can fit more data   well than more rigid ones  e g   many   can be fit well with high order polynomials	OWNX
arxiv_annotate6_52_1.txt	we define the  loss rank  of   as the number of other  fictitious  data   that are fitted better by   than   is fitted by    as measured by some loss function	OWNX
arxiv_annotate6_52_1.txt	the loss rank is large for regressors fitting   not well  and  for too flexible regressors  in both cases the regressor fits many other   better 	MISC
arxiv_annotate6_52_1.txt	the loss rank has a minimum for not too flexible regressors which fit   not too bad	MISC
arxiv_annotate6_52_1.txt	we claim that minimizing the loss rank is a suitable model selection criterion  since it trades off the quality of fit with the flexibility of the model	OWNX
arxiv_annotate6_52_1.txt	unlike pml  our new loss rank principle  lorp  works without a noise  stochastic sampling  model  and is directly applicable to any non parametric regressor  like knn	CONT
arxiv_annotate6_52_1.txt	in section   after giving a brief introduction to regression  we formally state lorp for model selection	OWNX
arxiv_annotate6_52_1.txt	to make it applicable to real problems  we have to generalize it to continuous spaces and regularize infinite loss ranks	OWNX
arxiv_annotate6_52_1.txt	in section  we derive explicit expressions for the loss rank for the important class of linear regressors  which includes knn  polynomial  linear basis function  lbfr   kernel  and projective regression	OWNX
arxiv_annotate6_52_1.txt	in section  we compare linear lorp to bayesian model selection for linear regression with gaussian noise and prior  and in section  to pml  in particular mdl  bic  aic  and mackay s  CITATION  and hastie s et al    CITATION  trace formulas for the effective dimension	OWNX
arxiv_annotate6_52_1.txt	in this paper we just scratch at the surface of lorp	AIMX
arxiv_annotate6_52_1.txt	section  contains further considerations  to be elaborated on in the future	OWNX
arxiv_annotate6_52_2.txt	We introduce a new principle for model selection in regression and classification	OWNX
arxiv_annotate6_52_2.txt	Many regression models are controlled by some smoothness or flexibility or complexity parameter  SYMBOL , eg the number of neighbors to be averaged over in k nearest neighbor (kNN) regression or the polynomial degree in regression with polynomials	MISC
arxiv_annotate6_52_2.txt	Let  SYMBOL  be the (best) regressor of complexity  SYMBOL  on data  SYMBOL	MISC
arxiv_annotate6_52_2.txt	A more flexible regressor can fit more data  SYMBOL  well than a more rigid one	MISC
arxiv_annotate6_52_2.txt	If something (here small loss) is easy to achieve it's typically worth less	MISC
arxiv_annotate6_52_2.txt	We define the loss rank of  SYMBOL  as the number of other (fictitious) data  SYMBOL  that are fitted better by  SYMBOL  than  SYMBOL  is fitted by  SYMBOL	OWNX
arxiv_annotate6_52_2.txt	We suggest selecting the model complexity  SYMBOL  that has minimal loss rank (LoRP)	OWNX
arxiv_annotate6_52_2.txt	Unlike most penalized maximum likelihood variants (AIC,BIC,MDL), LoRP only depends on the regression functions and the loss function	CONT
arxiv_annotate6_52_2.txt	It works without a stochastic noise model, and is directly applicable to any non-parametric regressor, like kNN	CONT
arxiv_annotate6_52_2.txt	In this paper we formalize, discuss, and motivate LoRP, study it for specific regression problems, in particular linear ones, and compare it to other model selection schemes	AIMX
arxiv_annotate6_52_2.txt	Consider a regression or classification problem in which we want to determine the functional relationship  SYMBOL  from data  SYMBOL , ie we seek a function  SYMBOL  such that  SYMBOL  is close to the unknown  SYMBOL  for all  SYMBOL	OWNX
arxiv_annotate6_52_2.txt	One may define regressor  SYMBOL  directly, eg `average the  SYMBOL  values of the  SYMBOL  nearest neighbors (kNN) of  SYMBOL  in  SYMBOL ', or select the  SYMBOL  from a class of functions  SYMBOL  that has smallest (training) error on  SYMBOL	OWNX
arxiv_annotate6_52_2.txt	If the class  SYMBOL  is not too large, e g the polynomials of fixed reasonable degree  SYMBOL , this often works well	OWNX
arxiv_annotate6_52_2.txt	What remains is to select the right model complexity  SYMBOL , like  SYMBOL  or  SYMBOL	OWNX
arxiv_annotate6_52_2.txt	This selection cannot be based on the training error, since the more complex the model (large  SYMBOL , small  SYMBOL ) the better the fit on  SYMBOL  (perfect for  SYMBOL  and  SYMBOL )	OWNX
arxiv_annotate6_52_2.txt	This problem is called overfitting, for which various remedies have been suggested:  We will not discuss empirical test set methods like cross-validation, but only training set based methods	MISC
arxiv_annotate6_52_2.txt	See eg CITATION  for a comparison of cross-validation with Bayesian model selection	MISC
arxiv_annotate6_52_2.txt	Training set based model selection methods allow using all data  SYMBOL  for regression	MISC
arxiv_annotate6_52_2.txt	The most popular ones can be regarded as penalized versions of Maximum Likelihood (ML)	MISC
arxiv_annotate6_52_2.txt	In addition to the function class  SYMBOL , one has to specify a sampling model  SYMBOL , eg that the  SYMBOL  have independent Gaussian distribution with mean  SYMBOL	OWNX
arxiv_annotate6_52_2.txt	ML chooses  SYMBOL , Penalized ML (PML) then chooses  SYMBOL Penalty SYMBOL , where the penalty depends on the used approach (MDL  CITATION , BIC  CITATION , AIC  CITATION )	OWNX
arxiv_annotate6_52_2.txt	In particular, modern MDL  CITATION  has sound exact foundations and works very well in practice	OWNX
arxiv_annotate6_52_2.txt	All PML variants rely on a proper sampling model (which may be difficult to establish), ignore (or at least do not tell how to incorporate) a potentially given loss function, and are typically limited to (semi)parametric models	MISC
arxiv_annotate6_52_2.txt	The main goal of the paper is to establish a criterion for selecting the ``best'' model complexity  SYMBOL based on regressors  SYMBOL  given as a black box without insight into the origin or inner structure of  SYMBOL , that does not depend on things often not given (like a stochastic noise model),  and that exploits what is given (like the loss function)	AIMX
arxiv_annotate6_52_2.txt	The key observation we exploit is that large classes  SYMBOL  or more flexible   regressors  SYMBOL  can fit more data  SYMBOL  well than more rigid ones, eg many  SYMBOL  can be fit well with high order polynomials	OWNX
arxiv_annotate6_52_2.txt	We define the  loss rank  of  SYMBOL  as the number of other (fictitious) data  SYMBOL  that are fitted better by  SYMBOL  than  SYMBOL  is fitted by  SYMBOL , as measured by some loss function	OWNX
arxiv_annotate6_52_2.txt	The loss rank is large for regressors fitting  SYMBOL  not well  and  for too flexible regressors (in both cases the regressor fits many other  SYMBOL  better)	OWNX
arxiv_annotate6_52_2.txt	The loss rank has a minimum for not too flexible regressors which fit  SYMBOL  not too bad	OWNX
arxiv_annotate6_52_2.txt	We claim that minimizing the loss rank is a suitable model selection criterion, since it trades off the quality of fit with the flexibility of the model	OWNX
arxiv_annotate6_52_2.txt	Unlike PML, our new Loss Rank Principle (LoRP) works without a noise (stochastic sampling) model, and is directly applicable to any non-parametric regressor, like kNN	OWNX
arxiv_annotate6_52_2.txt	In Section , after giving a brief introduction to regression, we formally state LoRP for model selection	OWNX
arxiv_annotate6_52_2.txt	To make it applicable to real problems, we have to generalize it to continuous spaces and regularize infinite loss ranks	OWNX
arxiv_annotate6_52_2.txt	In Section  we derive explicit expressions for the loss rank for the important class of linear regressors, which includes kNN, polynomial, linear basis function (LBFR), Kernel, and projective regression	OWNX
arxiv_annotate6_52_2.txt	In Section  we compare linear LoRP to Bayesian model selection for linear regression with Gaussian noise and prior, and in Section  to PML, in particular MDL, BIC, AIC, and MacKay's  CITATION  and Hastie's et al  CITATION  trace formulas for the effective dimension	OWNX
arxiv_annotate6_52_2.txt	In this paper we just scratch at the surface of LoRP	OWNX
arxiv_annotate6_52_2.txt	Section  contains further considerations, to be elaborated on in the future	OWNX
arxiv_annotate6_52_3.txt	We introduce a new principle for model selection in regression and classification	AIMX
arxiv_annotate6_52_3.txt	Many regression models are controlled by some smoothness or flexibility or complexity parameter  SYMBOL , eg the number of neighbors to be averaged over in k nearest neighbor (kNN) regression or the polynomial degree in regression with polynomials	MISC
arxiv_annotate6_52_3.txt	Let  SYMBOL  be the (best) regressor of complexity  SYMBOL  on data  SYMBOL	MISC
arxiv_annotate6_52_3.txt	A more flexible regressor can fit more data  SYMBOL  well than a more rigid one	MISC
arxiv_annotate6_52_3.txt	If something (here small loss) is easy to achieve it's typically worth less	MISC
arxiv_annotate6_52_3.txt	We define the loss rank of  SYMBOL  as the number of other (fictitious) data  SYMBOL  that are fitted better by  SYMBOL  than  SYMBOL  is fitted by  SYMBOL	OWNX
arxiv_annotate6_52_3.txt	We suggest selecting the model complexity  SYMBOL  that has minimal loss rank (LoRP)	OWNX
arxiv_annotate6_52_3.txt	Unlike most penalized maximum likelihood variants (AIC,BIC,MDL), LoRP only depends on the regression functions and the loss function	CONT
arxiv_annotate6_52_3.txt	It works without a stochastic noise model, and is directly applicable to any non-parametric regressor, like kNN	CONT
arxiv_annotate6_52_3.txt	In this paper we formalize, discuss, and motivate LoRP, study it for specific regression problems, in particular linear ones, and compare it to other model selection schemes	OWNX
arxiv_annotate6_52_3.txt	Consider a regression or classification problem in which we want to determine the functional relationship  SYMBOL  from data  SYMBOL , ie we seek a function  SYMBOL  such that  SYMBOL  is close to the unknown  SYMBOL  for all  SYMBOL	MISC
arxiv_annotate6_52_3.txt	One may define regressor  SYMBOL  directly, eg `average the  SYMBOL  values of the  SYMBOL  nearest neighbors (kNN) of  SYMBOL  in  SYMBOL ', or select the  SYMBOL  from a class of functions  SYMBOL  that has smallest (training) error on  SYMBOL	MISC
arxiv_annotate6_52_3.txt	If the class  SYMBOL  is not too large, e g the polynomials of fixed reasonable degree  SYMBOL , this often works well	MISC
arxiv_annotate6_52_3.txt	What remains is to select the right model complexity  SYMBOL , like  SYMBOL  or  SYMBOL	MISC
arxiv_annotate6_52_3.txt	This selection cannot be based on the training error, since the more complex the model (large  SYMBOL , small  SYMBOL ) the better the fit on  SYMBOL  (perfect for  SYMBOL  and  SYMBOL )	MISC
arxiv_annotate6_52_3.txt	This problem is called overfitting, for which various remedies have been suggested:  We will not discuss empirical test set methods like cross-validation, but only training set based methods	MISC
arxiv_annotate6_52_3.txt	See eg CITATION  for a comparison of cross-validation with Bayesian model selection	MISC
arxiv_annotate6_52_3.txt	Training set based model selection methods allow using all data  SYMBOL  for regression	MISC
arxiv_annotate6_52_3.txt	The most popular ones can be regarded as penalized versions of Maximum Likelihood (ML)	MISC
arxiv_annotate6_52_3.txt	In addition to the function class  SYMBOL , one has to specify a sampling model  SYMBOL , eg that the  SYMBOL  have independent Gaussian distribution with mean  SYMBOL	MISC
arxiv_annotate6_52_3.txt	ML chooses  SYMBOL , Penalized ML (PML) then chooses  SYMBOL Penalty SYMBOL , where the penalty depends on the used approach (MDL  CITATION , BIC  CITATION , AIC  CITATION )	MISC
arxiv_annotate6_52_3.txt	In particular, modern MDL  CITATION  has sound exact foundations and works very well in practice	MISC
arxiv_annotate6_52_3.txt	All PML variants rely on a proper sampling model (which may be difficult to establish), ignore (or at least do not tell how to incorporate) a potentially given loss function, and are typically limited to (semi)parametric models	CONT
arxiv_annotate6_52_3.txt	The main goal of the paper is to establish a criterion for selecting the ``best'' model complexity  SYMBOL based on regressors  SYMBOL  given as a black box without insight into the origin or inner structure of  SYMBOL , that does not depend on things often not given (like a stochastic noise model),  and that exploits what is given (like the loss function)	AIMX
arxiv_annotate6_52_3.txt	The key observation we exploit is that large classes  SYMBOL  or more flexible regressors  SYMBOL  can fit more data  SYMBOL  well than more rigid ones, eg many  SYMBOL  can be fit well with high order polynomials	OWNX
arxiv_annotate6_52_3.txt	We define the  loss rank  of  SYMBOL  as the number of other (fictitious) data  SYMBOL  that are fitted better by  SYMBOL  than  SYMBOL  is fitted by  SYMBOL , as measured by some loss function	OWNX
arxiv_annotate6_52_3.txt	The loss rank is large for regressors fitting  SYMBOL  not well  and  for too flexible regressors (in both cases the regressor fits many other  SYMBOL  better)	OWNX
arxiv_annotate6_52_3.txt	The loss rank has a minimum for not too flexible regressors which fit  SYMBOL  not too bad	OWNX
arxiv_annotate6_52_3.txt	We claim that minimizing the loss rank is a suitable model selection criterion, since it trades off the quality of fit with the flexibility of the model	OWNX
arxiv_annotate6_52_3.txt	Unlike PML, our new Loss Rank Principle (LoRP) works without a noise (stochastic sampling) model, and is directly applicable to any non-parametric regressor, like kNN	CONT
arxiv_annotate6_52_3.txt	In Section , after giving a brief introduction to regression, we formally state LoRP for model selection	OWNX
arxiv_annotate6_52_3.txt	To make it applicable to real problems, we have to generalize it to continuous spaces and regularize infinite loss ranks	OWNX
arxiv_annotate6_52_3.txt	In Section  we derive explicit expressions for the loss rank for the important class of linear regressors, which includes kNN, polynomial, linear basis function (LBFR), Kernel, and projective regression	OWNX
arxiv_annotate6_52_3.txt	In Section  we compare linear LoRP to Bayesian model selection for linear regression with Gaussian noise and prior, and in Section  to PML, in particular MDL, BIC, AIC, and MacKay's  CITATION  and Hastie's et al  CITATION  trace formulas for the effective dimension	OWNX
arxiv_annotate6_52_3.txt	In this paper we just scratch at the surface of LoRP	OWNX
arxiv_annotate6_52_3.txt	Section  contains further considerations, to be elaborated on in the future	OWNX
arxiv_annotate7_268_1.txt	we propose a nonparametric bayesian factor regression model that accounts for uncertainty in the number of factors  and the relationship between factors	AIMX
arxiv_annotate7_268_1.txt	to accomplish this  we propose a sparse variant of the indian buffet process and couple this with a hierarchical model over factors  based on kingman s coalescent	OWNX
arxiv_annotate7_268_1.txt	we apply this model to two problems  factor analysis and factor regression  in gene expression data analysis	AIMX
arxiv_annotate7_268_1.txt	factor analysis is the task of explaining data by means of a set of  latent factors	MISC
arxiv_annotate7_268_1.txt	factor  regression  couples this analysis with a prediction task  where the predictions are made solely on the basis of the factor representation	MISC
arxiv_annotate7_268_1.txt	the latent factor representation achieves two fold benefits    NUMBER   discovering the latent  process  underlying the data    NUMBER   simpler predictive modeling through a compact data representation	MISC
arxiv_annotate7_268_1.txt	in particular    NUMBER   is motivated by the problem of prediction in the    large p small n    paradigm  CITATION   where the number of features   greatly exceeds the number of examples    potentially resulting in overfitting	MISC
